0.00	2	2	S	1986146	                Desulfobulbus oralis
0.00	1	0	C	3031449	        Desulfovibrionia
0.00	1	0	O	213115	          Desulfovibrionales
0.00	1	0	F	213117	            Desulfohalobiaceae
0.00	1	0	G	45662	              Desulfohalobium
0.00	1	1	S	45663	                Desulfohalobium retbaense
0.00	1	0	P	74152	      Elusimicrobiota
0.00	1	0	C	447830	        Endomicrobiia
0.00	1	0	O	1783344	          Endomicrobiales
0.00	1	0	F	1783343	            Endomicrobiaceae
0.00	1	0	G	1408194	              Endomicrobium
0.00	1	1	S	1408281	                Endomicrobium proavitum
0.00	1	0	P	200783	      Aquificota
0.00	1	0	C	187857	        Aquificae
0.00	1	0	O	32069	          Aquificales
0.00	1	0	F	64898	            Aquificaceae
0.00	1	0	G	939	              Hydrogenobacter
0.00	1	0	G1	2647298	                unclassified Hydrogenobacter
0.00	1	1	S	1632019	                  Hydrogenobacter sp. T-8
0.00	1	0	P	203691	      Spirochaetota
0.00	1	0	C	203692	        Spirochaetia
0.00	1	0	O	1643686	          Brachyspirales
0.00	1	0	F	143786	            Brachyspiraceae
0.00	1	0	G	29521	              Brachyspira
0.00	1	1	S	52584	                Brachyspira pilosicoli
0.01	35	0	D	2759	    Eukaryota
0.01	35	0	D1	33154	      Opisthokonta
0.01	35	0	K	33208	        Metazoa
0.01	35	0	K1	6072	          Eumetazoa
0.01	35	0	K2	33213	            Bilateria
0.01	35	0	K3	33511	              Deuterostomia
0.01	35	0	P	7711	                Chordata
0.01	35	0	P1	89593	                  Craniata
0.01	35	0	P2	7742	                    Vertebrata
0.01	35	0	P3	7776	                      Gnathostomata
0.01	35	0	P4	117570	                        Teleostomi
0.01	35	0	P5	117571	                          Euteleostomi
0.01	35	0	P6	8287	                            Sarcopterygii
0.01	35	0	P7	1338369	                              Dipnotetrapodomorpha
0.01	35	0	P8	32523	                                Tetrapoda
0.01	35	0	P9	32524	                                  Amniota
0.01	35	0	C	40674	                                    Mammalia
0.01	35	0	C1	32525	                                      Theria
0.01	35	0	C2	9347	                                        Eutheria
0.01	35	0	C3	1437010	                                          Boreoeutheria
0.01	35	0	C4	314146	                                            Euarchontoglires
0.01	35	0	O	9443	                                              Primates
0.01	35	0	O1	376913	                                                Haplorrhini
0.01	35	0	O2	314293	                                                  Simiiformes
0.01	35	0	O3	9526	                                                    Catarrhini
0.01	35	0	O4	314295	                                                      Hominoidea
0.01	35	0	F	9604	                                                        Hominidae
0.01	35	0	F1	207598	                                                          Homininae
0.01	35	0	G	9605	                                                            Homo
0.01	35	35	S	9606	                                                              Homo sapiens
0.00	2	0	D	2157	    Archaea
0.00	1	0	P	28890	      Euryarchaeota
0.00	1	0	P1	2283794	        Methanomada group
0.00	1	0	C	183925	          Methanobacteria
0.00	1	0	O	2158	            Methanobacteriales
0.00	1	0	F	2159	              Methanobacteriaceae
0.00	1	0	G	2160	                Methanobacterium
0.00	1	1	S	868131	                  Methanobacterium paludis
0.00	1	0	D1	1783275	      TACK group
0.00	1	0	P	651137	        Nitrososphaerota
0.00	1	0	C	1643678	          Nitrososphaeria
0.00	1	0	O	31932	            Nitrosopumilales
0.00	1	0	F	338190	              Nitrosopumilaceae
0.00	1	0	G	338191	                Nitrosopumilus
0.00	1	1	S	1580092	                  Nitrosopumilus adriaticus
2.96	10417	0	D	10239	  Viruses
2.76	9724	0	D1	2559587	    Riboviria
2.76	9720	0	K	2732396	      Orthornavirae
2.74	9655	0	P	2732408	        Pisuviricota
2.74	9655	0	C	2732506	          Pisoniviricetes
2.74	9655	0	O	76804	            Nidovirales
2.74	9655	0	O1	2499399	              Cornidovirineae
2.74	9655	0	F	11118	                Coronaviridae
2.74	9655	0	F1	2501931	                  Orthocoronavirinae
2.74	9655	0	G	694002	                    Betacoronavirus
2.74	9655	0	G1	2509511	                      Sarbecovirus
2.74	9655	9655	S	694009	                        Severe acute respiratory syndrome-related coronavirus
0.02	65	0	P	2732406	        Kitrinoviricota
0.02	65	0	C	2732461	          Alsuviricetes
0.02	65	0	O	675063	            Tymovirales
0.02	65	0	F	675064	              Alphaflexiviridae
0.02	65	0	G	12176	                Potexvirus
0.02	65	0	G1	249199	                  Mandarivirus
0.02	65	65	S	1214459	                    Citrus yellow vein clearing virus
0.00	4	0	K	2732397	      Pararnavirae
0.00	4	0	P	2732409	        Artverviricota
0.00	4	0	C	2732514	          Revtraviricetes
0.00	4	0	O	2169561	            Ortervirales
0.00	4	0	F	11632	              Retroviridae
0.00	4	0	F1	327045	                Orthoretrovirinae
0.00	4	0	G	11646	                  Lentivirus
0.00	4	4	S	11665	                    Equine infectious anemia virus
0.20	691	0	D1	2731342	    Monodnaviria
0.20	691	0	K	2732091	      Sangervirae
0.20	691	0	P	2732412	        Phixviricota
0.20	691	0	C	2732413	          Malgrandaviricetes
0.20	691	0	O	2732414	            Petitvirales
0.20	691	0	F	10841	              Microviridae
0.20	691	0	F1	1910950	                Bullavirinae
0.17	588	0	G	1910951	                  Alphatrevirus
0.13	474	474	S	1945584	                    Alphatrevirus ID21
0.02	65	65	S	1945585	                    Alphatrevirus NC28
0.01	32	32	S	1945588	                    Alphatrevirus ID62
0.00	9	9	S	1985284	                    Alphatrevirus St1
0.00	5	5	S	1945589	                    Alphatrevirus alpha3
0.03	102	0	G	1910952	                  Gequatrovirus
0.02	54	54	S	1910969	                    Gequatrovirus talmos
0.01	27	27	S	1910968	                    Gequatrovirus ID52
0.01	20	20	S	1986034	                    Gequatrovirus G4
0.00	1	0	D1	2731341	    Duplodnaviria
0.00	1	0	K	2731360	      Heunggongvirae
0.00	1	0	P	2731618	        Uroviricota
0.00	1	0	C	2731619	          Caudoviricetes
0.00	1	0	C1	2788787	            unclassified Caudoviricetes
0.00	1	1	S	2500559	              Bacillus phage pW2
0.00	1	0	C	2840056	    Naldaviricetes
0.00	1	0	O	2840070	      Lefavirales
0.00	1	0	F	10442	        Baculoviridae
0.00	1	0	G	558016	          Alphabaculovirus
0.00	1	1	S	3047383	            Alphabaculovirus aucalifonicae
